#,firmware,0.0.1,0.0.1,
2021-09-14 12:59:03:3460,IMU,-22,ax,acceleration,NXSAMPLEX
2021-09-14 12:59:03:3460,IMU,-38,ay,acceleration,NXSAMPLEX
2021-09-14 12:59:03:3460,IMU,978,az,acceleration,NXSAMPLEX
2021-09-14 12:59:03:4120,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 12:59:03:4120,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 12:59:03:4120,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 12:59:03:4680,IMU,35,mx,magnet,NXSAMPLEX
2021-09-14 12:59:03:4680,IMU,-6181,my,magnet,NXSAMPLEX
2021-09-14 12:59:03:4680,IMU,-6673,mz,magnet,NXSAMPLEX
2021-09-14 12:59:03:5300,sensor,912,a0,adc,NXSAMPLEX
2021-09-14 12:59:03:5300,sensor,9,a1,adc,NXSAMPLEX
2021-09-14 12:59:03:5300,sensor,118,a2,adc,NXSAMPLEX
2021-09-14 12:59:03:5880,IMU,-22,ax,acceleration,NXSAMPLEX
2021-09-14 12:59:03:5880,IMU,-38,ay,acceleration,NXSAMPLEX
2021-09-14 12:59:03:5880,IMU,979,az,acceleration,NXSAMPLEX
2021-09-14 12:59:03:6470,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 12:59:03:6470,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 12:59:03:6470,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 12:59:03:7070,IMU,73,mx,magnet,NXSAMPLEX
2021-09-14 12:59:03:7070,IMU,-6157,my,magnet,NXSAMPLEX
2021-09-14 12:59:03:7070,IMU,-6717,mz,magnet,NXSAMPLEX
2021-09-14 12:59:03:7750,sensor,912,a0,adc,NXSAMPLEX
2021-09-14 12:59:03:7750,sensor,2,a1,adc,NXSAMPLEX
2021-09-14 12:59:03:7750,sensor,43,a2,adc,NXSAMPLEX
2021-09-14 12:59:03:8260,IMU,-22,ax,acceleration,NXSAMPLEX
2021-09-14 12:59:03:8260,IMU,-39,ay,acceleration,NXSAMPLEX
2021-09-14 12:59:03:8260,IMU,977,az,acceleration,NXSAMPLEX
2021-09-14 12:59:03:8860,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 12:59:03:8860,IMU,-12,gy,gyration,NXSAMPLEX
2021-09-14 12:59:03:8860,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 12:59:03:9480,IMU,35,mx,magnet,NXSAMPLEX
2021-09-14 12:59:03:9480,IMU,-6198,my,magnet,NXSAMPLEX
2021-09-14 12:59:03:9480,IMU,-6717,mz,magnet,NXSAMPLEX
2021-09-14 12:59:04:0080,sensor,911,a0,adc,NXSAMPLEX
2021-09-14 12:59:04:0080,sensor,8,a1,adc,NXSAMPLEX
2021-09-14 12:59:04:0080,sensor,108,a2,adc,NXSAMPLEX
2021-09-14 12:59:04:0660,IMU,-22,ax,acceleration,NXSAMPLEX
2021-09-14 12:59:04:0660,IMU,-38,ay,acceleration,NXSAMPLEX
2021-09-14 12:59:04:0660,IMU,979,az,acceleration,NXSAMPLEX
2021-09-14 12:59:04:1260,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 12:59:04:1260,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 12:59:04:1260,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 12:59:04:1870,IMU,42,mx,magnet,NXSAMPLEX
2021-09-14 12:59:04:1870,IMU,-6191,my,magnet,NXSAMPLEX
2021-09-14 12:59:04:1870,IMU,-6719,mz,magnet,NXSAMPLEX
2021-09-14 12:59:04:2470,sensor,915,a0,adc,NXSAMPLEX
2021-09-14 12:59:04:2470,sensor,12,a1,adc,NXSAMPLEX
2021-09-14 12:59:04:2470,sensor,82,a2,adc,NXSAMPLEX
2021-09-14 12:59:04:3060,IMU,-23,ax,acceleration,NXSAMPLEX
2021-09-14 12:59:04:3060,IMU,-39,ay,acceleration,NXSAMPLEX
2021-09-14 12:59:04:3060,IMU,980,az,acceleration,NXSAMPLEX
2021-09-14 12:59:04:3660,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 12:59:04:3660,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 12:59:04:3660,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 12:59:04:4290,IMU,8,mx,magnet,NXSAMPLEX
2021-09-14 12:59:04:4290,IMU,-6200,my,magnet,NXSAMPLEX
2021-09-14 12:59:04:4290,IMU,-6728,mz,magnet,NXSAMPLEX
2021-09-14 12:59:04:4880,sensor,911,a0,adc,NXSAMPLEX
2021-09-14 12:59:04:4880,sensor,5,a1,adc,NXSAMPLEX
2021-09-14 12:59:04:4880,sensor,69,a2,adc,NXSAMPLEX
2021-09-14 12:59:04:5460,IMU,-23,ax,acceleration,NXSAMPLEX
2021-09-14 12:59:04:5460,IMU,-38,ay,acceleration,NXSAMPLEX
2021-09-14 12:59:04:5460,IMU,979,az,acceleration,NXSAMPLEX
2021-09-14 12:59:04:6070,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 12:59:04:6070,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 12:59:04:6070,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 12:59:04:6970,IMU,28,mx,magnet,NXSAMPLEX
2021-09-14 12:59:04:6970,IMU,-6164,my,magnet,NXSAMPLEX
2021-09-14 12:59:04:6970,IMU,-6709,mz,magnet,NXSAMPLEX
2021-09-14 12:59:04:7590,sensor,915,a0,adc,NXSAMPLEX
2021-09-14 12:59:04:7590,sensor,8,a1,adc,NXSAMPLEX
2021-09-14 12:59:04:7590,sensor,115,a2,adc,NXSAMPLEX
2021-09-14 12:59:04:8160,IMU,-20,ax,acceleration,NXSAMPLEX
2021-09-14 12:59:04:8160,IMU,-38,ay,acceleration,NXSAMPLEX
2021-09-14 12:59:04:8160,IMU,983,az,acceleration,NXSAMPLEX
2021-09-14 12:59:04:8770,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 12:59:04:8770,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 12:59:04:8770,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 12:59:04:9370,IMU,26,mx,magnet,NXSAMPLEX
2021-09-14 12:59:04:9370,IMU,-6157,my,magnet,NXSAMPLEX
2021-09-14 12:59:04:9370,IMU,-6776,mz,magnet,NXSAMPLEX
2021-09-14 12:59:04:9960,sensor,910,a0,adc,NXSAMPLEX
2021-09-14 12:59:04:9960,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 12:59:04:9960,sensor,71,a2,adc,NXSAMPLEX
2021-09-14 12:59:05:0600,IMU,-22,ax,acceleration,NXSAMPLEX
2021-09-14 12:59:05:0600,IMU,-39,ay,acceleration,NXSAMPLEX
2021-09-14 12:59:05:0600,IMU,979,az,acceleration,NXSAMPLEX
2021-09-14 12:59:05:1150,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 12:59:05:1150,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 12:59:05:1150,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 12:59:05:1760,IMU,25,mx,magnet,NXSAMPLEX
2021-09-14 12:59:05:1760,IMU,-6212,my,magnet,NXSAMPLEX
2021-09-14 12:59:05:1760,IMU,-6719,mz,magnet,NXSAMPLEX
2021-09-14 12:59:05:2370,sensor,912,a0,adc,NXSAMPLEX
2021-09-14 12:59:05:2370,sensor,9,a1,adc,NXSAMPLEX
2021-09-14 12:59:05:2370,sensor,74,a2,adc,NXSAMPLEX
2021-09-14 12:59:05:2960,IMU,-23,ax,acceleration,NXSAMPLEX
2021-09-14 12:59:05:2960,IMU,-38,ay,acceleration,NXSAMPLEX
2021-09-14 12:59:05:2960,IMU,979,az,acceleration,NXSAMPLEX
2021-09-14 12:59:05:3560,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 12:59:05:3560,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 12:59:05:3560,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 12:59:05:4160,IMU,41,mx,magnet,NXSAMPLEX
2021-09-14 12:59:05:4160,IMU,-6182,my,magnet,NXSAMPLEX
2021-09-14 12:59:05:4160,IMU,-6749,mz,magnet,NXSAMPLEX
2021-09-14 12:59:05:4760,sensor,911,a0,adc,NXSAMPLEX
2021-09-14 12:59:05:4760,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 12:59:05:4760,sensor,107,a2,adc,NXSAMPLEX
2021-09-14 12:59:05:5360,IMU,-21,ax,acceleration,NXSAMPLEX
2021-09-14 12:59:05:5360,IMU,-38,ay,acceleration,NXSAMPLEX
2021-09-14 12:59:05:5360,IMU,981,az,acceleration,NXSAMPLEX
2021-09-14 12:59:05:5960,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 12:59:05:5960,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 12:59:05:5960,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 12:59:05:6570,IMU,55,mx,magnet,NXSAMPLEX
2021-09-14 12:59:05:6570,IMU,-6174,my,magnet,NXSAMPLEX
2021-09-14 12:59:05:6570,IMU,-6757,mz,magnet,NXSAMPLEX
2021-09-14 12:59:05:7180,sensor,911,a0,adc,NXSAMPLEX
2021-09-14 12:59:05:7180,sensor,6,a1,adc,NXSAMPLEX
2021-09-14 12:59:05:7180,sensor,46,a2,adc,NXSAMPLEX
2021-09-14 12:59:05:7760,IMU,-21,ax,acceleration,NXSAMPLEX
2021-09-14 12:59:05:7760,IMU,-37,ay,acceleration,NXSAMPLEX
2021-09-14 12:59:05:7760,IMU,980,az,acceleration,NXSAMPLEX
2021-09-14 12:59:05:8370,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 12:59:05:8370,IMU,-12,gy,gyration,NXSAMPLEX
2021-09-14 12:59:05:8370,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 12:59:05:8970,IMU,30,mx,magnet,NXSAMPLEX
2021-09-14 12:59:05:8970,IMU,-6166,my,magnet,NXSAMPLEX
2021-09-14 12:59:05:8970,IMU,-6734,mz,magnet,NXSAMPLEX
2021-09-14 12:59:05:9580,sensor,911,a0,adc,NXSAMPLEX
2021-09-14 12:59:05:9580,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 12:59:05:9580,sensor,116,a2,adc,NXSAMPLEX
2021-09-14 12:59:06:0160,IMU,-20,ax,acceleration,NXSAMPLEX
2021-09-14 12:59:06:0160,IMU,-38,ay,acceleration,NXSAMPLEX
2021-09-14 12:59:06:0160,IMU,978,az,acceleration,NXSAMPLEX
2021-09-14 12:59:06:0750,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 12:59:06:0750,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 12:59:06:0750,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 12:59:06:1350,IMU,18,mx,magnet,NXSAMPLEX
2021-09-14 12:59:06:1350,IMU,-6218,my,magnet,NXSAMPLEX
2021-09-14 12:59:06:1350,IMU,-6757,mz,magnet,NXSAMPLEX
2021-09-14 12:59:06:1950,sensor,916,a0,adc,NXSAMPLEX
2021-09-14 12:59:06:1950,sensor,4,a1,adc,NXSAMPLEX
2021-09-14 12:59:06:1950,sensor,63,a2,adc,NXSAMPLEX
2021-09-14 12:59:06:2550,IMU,-23,ax,acceleration,NXSAMPLEX
2021-09-14 12:59:06:2550,IMU,-38,ay,acceleration,NXSAMPLEX
2021-09-14 12:59:06:2550,IMU,979,az,acceleration,NXSAMPLEX
2021-09-14 12:59:06:3150,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 12:59:06:3150,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 12:59:06:3150,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 12:59:06:3750,IMU,10,mx,magnet,NXSAMPLEX
2021-09-14 12:59:06:3750,IMU,-6179,my,magnet,NXSAMPLEX
2021-09-14 12:59:06:3750,IMU,-6769,mz,magnet,NXSAMPLEX
2021-09-14 12:59:06:4360,sensor,913,a0,adc,NXSAMPLEX
2021-09-14 12:59:06:4360,sensor,6,a1,adc,NXSAMPLEX
2021-09-14 12:59:06:4360,sensor,84,a2,adc,NXSAMPLEX
2021-09-14 12:59:06:4960,IMU,-21,ax,acceleration,NXSAMPLEX
2021-09-14 12:59:06:4960,IMU,-38,ay,acceleration,NXSAMPLEX
2021-09-14 12:59:06:4960,IMU,980,az,acceleration,NXSAMPLEX
2021-09-14 12:59:06:5560,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 12:59:06:5560,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 12:59:06:5560,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 12:59:06:6160,IMU,43,mx,magnet,NXSAMPLEX
2021-09-14 12:59:06:6160,IMU,-6151,my,magnet,NXSAMPLEX
2021-09-14 12:59:06:6160,IMU,-6706,mz,magnet,NXSAMPLEX
2021-09-14 12:59:06:6760,sensor,913,a0,adc,NXSAMPLEX
2021-09-14 12:59:06:6760,sensor,12,a1,adc,NXSAMPLEX
2021-09-14 12:59:06:6760,sensor,99,a2,adc,NXSAMPLEX
2021-09-14 12:59:06:7360,IMU,-21,ax,acceleration,NXSAMPLEX
2021-09-14 12:59:06:7360,IMU,-39,ay,acceleration,NXSAMPLEX
2021-09-14 12:59:06:7360,IMU,980,az,acceleration,NXSAMPLEX
2021-09-14 12:59:06:7960,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 12:59:06:7960,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 12:59:06:7960,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 12:59:06:8560,IMU,3,mx,magnet,NXSAMPLEX
2021-09-14 12:59:06:8560,IMU,-6191,my,magnet,NXSAMPLEX
2021-09-14 12:59:06:8560,IMU,-6738,mz,magnet,NXSAMPLEX
2021-09-14 12:59:06:9170,sensor,911,a0,adc,NXSAMPLEX
2021-09-14 12:59:06:9170,sensor,8,a1,adc,NXSAMPLEX
2021-09-14 12:59:06:9170,sensor,47,a2,adc,NXSAMPLEX
2021-09-14 12:59:06:9760,IMU,-22,ax,acceleration,NXSAMPLEX
2021-09-14 12:59:06:9760,IMU,-39,ay,acceleration,NXSAMPLEX
2021-09-14 12:59:06:9760,IMU,979,az,acceleration,NXSAMPLEX
2021-09-14 12:59:07:0360,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 12:59:07:0360,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 12:59:07:0360,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 12:59:07:0960,IMU,44,mx,magnet,NXSAMPLEX
2021-09-14 12:59:07:0960,IMU,-6158,my,magnet,NXSAMPLEX
2021-09-14 12:59:07:0960,IMU,-6745,mz,magnet,NXSAMPLEX
2021-09-14 12:59:07:1580,sensor,913,a0,adc,NXSAMPLEX
2021-09-14 12:59:07:1580,sensor,8,a1,adc,NXSAMPLEX
2021-09-14 12:59:07:1580,sensor,112,a2,adc,NXSAMPLEX
2021-09-14 12:59:07:2160,IMU,-22,ax,acceleration,NXSAMPLEX
2021-09-14 12:59:07:2160,IMU,-38,ay,acceleration,NXSAMPLEX
2021-09-14 12:59:07:2160,IMU,979,az,acceleration,NXSAMPLEX
2021-09-14 12:59:07:2770,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 12:59:07:2770,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 12:59:07:2770,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 12:59:07:3370,IMU,33,mx,magnet,NXSAMPLEX
2021-09-14 12:59:07:3370,IMU,-6117,my,magnet,NXSAMPLEX
2021-09-14 12:59:07:3370,IMU,-6745,mz,magnet,NXSAMPLEX
2021-09-14 12:59:07:3980,sensor,912,a0,adc,NXSAMPLEX
2021-09-14 12:59:07:3980,sensor,5,a1,adc,NXSAMPLEX
2021-09-14 12:59:07:3980,sensor,63,a2,adc,NXSAMPLEX
2021-09-14 12:59:07:4860,IMU,-22,ax,acceleration,NXSAMPLEX
2021-09-14 12:59:07:4860,IMU,-39,ay,acceleration,NXSAMPLEX
2021-09-14 12:59:07:4860,IMU,978,az,acceleration,NXSAMPLEX
2021-09-14 12:59:07:5470,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 12:59:07:5470,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 12:59:07:5470,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 12:59:07:6070,IMU,75,mx,magnet,NXSAMPLEX
2021-09-14 12:59:07:6070,IMU,-6197,my,magnet,NXSAMPLEX
2021-09-14 12:59:07:6070,IMU,-6715,mz,magnet,NXSAMPLEX
2021-09-14 12:59:07:6680,sensor,914,a0,adc,NXSAMPLEX
2021-09-14 12:59:07:6680,sensor,10,a1,adc,NXSAMPLEX
2021-09-14 12:59:07:6680,sensor,51,a2,adc,NXSAMPLEX
2021-09-14 12:59:07:7270,IMU,-21,ax,acceleration,NXSAMPLEX
2021-09-14 12:59:07:7270,IMU,-38,ay,acceleration,NXSAMPLEX
2021-09-14 12:59:07:7270,IMU,980,az,acceleration,NXSAMPLEX
2021-09-14 12:59:07:7870,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 12:59:07:7870,IMU,-14,gy,gyration,NXSAMPLEX
2021-09-14 12:59:07:7870,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 12:59:07:8470,IMU,64,mx,magnet,NXSAMPLEX
2021-09-14 12:59:07:8470,IMU,-6181,my,magnet,NXSAMPLEX
2021-09-14 12:59:07:8470,IMU,-6714,mz,magnet,NXSAMPLEX
2021-09-14 12:59:07:9080,sensor,917,a0,adc,NXSAMPLEX
2021-09-14 12:59:07:9080,sensor,10,a1,adc,NXSAMPLEX
2021-09-14 12:59:07:9080,sensor,115,a2,adc,NXSAMPLEX
2021-09-14 12:59:07:9660,IMU,-19,ax,acceleration,NXSAMPLEX
2021-09-14 12:59:07:9660,IMU,-39,ay,acceleration,NXSAMPLEX
2021-09-14 12:59:07:9660,IMU,977,az,acceleration,NXSAMPLEX
2021-09-14 12:59:08:0260,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 12:59:08:0260,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 12:59:08:0260,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 12:59:08:0870,IMU,101,mx,magnet,NXSAMPLEX
2021-09-14 12:59:08:0870,IMU,-6125,my,magnet,NXSAMPLEX
2021-09-14 12:59:08:0870,IMU,-6702,mz,magnet,NXSAMPLEX
2021-09-14 12:59:08:1480,sensor,924,a0,adc,NXSAMPLEX
2021-09-14 12:59:08:1480,sensor,8,a1,adc,NXSAMPLEX
2021-09-14 12:59:08:1480,sensor,62,a2,adc,NXSAMPLEX
2021-09-14 12:59:08:2060,IMU,-18,ax,acceleration,NXSAMPLEX
2021-09-14 12:59:08:2060,IMU,-38,ay,acceleration,NXSAMPLEX
2021-09-14 12:59:08:2060,IMU,977,az,acceleration,NXSAMPLEX
2021-09-14 12:59:08:2670,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 12:59:08:2670,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 12:59:08:2670,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 12:59:08:3270,IMU,101,mx,magnet,NXSAMPLEX
2021-09-14 12:59:08:3270,IMU,-6167,my,magnet,NXSAMPLEX
2021-09-14 12:59:08:3270,IMU,-6688,mz,magnet,NXSAMPLEX
2021-09-14 12:59:08:3870,sensor,920,a0,adc,NXSAMPLEX
2021-09-14 12:59:08:3870,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 12:59:08:3870,sensor,96,a2,adc,NXSAMPLEX
2021-09-14 12:59:08:4460,IMU,-14,ax,acceleration,NXSAMPLEX
2021-09-14 12:59:08:4460,IMU,-38,ay,acceleration,NXSAMPLEX
2021-09-14 12:59:08:4460,IMU,983,az,acceleration,NXSAMPLEX
2021-09-14 12:59:08:5070,IMU,8,gx,gyration,NXSAMPLEX
2021-09-14 12:59:08:5070,IMU,-16,gy,gyration,NXSAMPLEX
2021-09-14 12:59:08:5070,IMU,-10,gz,gyration,NXSAMPLEX
2021-09-14 12:59:08:5670,IMU,83,mx,magnet,NXSAMPLEX
2021-09-14 12:59:08:5670,IMU,-6136,my,magnet,NXSAMPLEX
2021-09-14 12:59:08:5670,IMU,-6659,mz,magnet,NXSAMPLEX
2021-09-14 12:59:08:6280,sensor,918,a0,adc,NXSAMPLEX
2021-09-14 12:59:08:6280,sensor,8,a1,adc,NXSAMPLEX
2021-09-14 12:59:08:6280,sensor,100,a2,adc,NXSAMPLEX
2021-09-14 12:59:08:6860,IMU,-15,ax,acceleration,NXSAMPLEX
2021-09-14 12:59:08:6860,IMU,-39,ay,acceleration,NXSAMPLEX
2021-09-14 12:59:08:6860,IMU,979,az,acceleration,NXSAMPLEX
2021-09-14 12:59:08:7460,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 12:59:08:7460,IMU,-14,gy,gyration,NXSAMPLEX
2021-09-14 12:59:08:7460,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 12:59:08:8070,IMU,96,mx,magnet,NXSAMPLEX
2021-09-14 12:59:08:8070,IMU,-6206,my,magnet,NXSAMPLEX
2021-09-14 12:59:08:8070,IMU,-6741,mz,magnet,NXSAMPLEX